PARAM,RUN,USER,START,END,DURATION,FAILED
1000,2,load455,1764628232.801410,1764628234.382550,1.581140,0
1000,2,load580,1764628234.477243,1764628236.172428,1.695186,0
1000,2,load129,1764628228.415152,1764628229.091820,0.676667,0
1000,2,load72,1764628227.408054,1764628228.792095,1.384041,0
1000,2,load660,1764628235.517433,1764628237.920884,2.403451,0
1000,2,load435,1764628232.632402,1764628233.764024,1.131622,0
1000,2,load334,1764628231.080462,1764628232.771225,1.690763,0
1000,2,load733,1764628236.744301,1764628238.636402,1.892101,0
1000,2,load228,1764628229.203070,1764628230.887816,1.684746,0
1000,2,load344,1764628231.173111,1764628232.612581,1.439470,0
1000,2,load340,1764628231.112260,1764628232.300146,1.187886,0
1000,2,load159,1764628228.793011,1764628229.241720,0.448709,0
1000,2,load803,1764628237.949646,1764628239.045696,1.096050,0
1000,2,load718,1764628236.497233,1764628238.100342,1.603109,0
1000,2,load523,1764628233.899574,1764628235.792302,1.892727,0
1000,2,load829,1764628238.255251,1764628239.732842,1.477591,0
1000,2,load356,1764628231.373368,1764628233.627002,2.253634,0
1000,2,load363,1764628231.467544,1764628233.012293,1.544749,0
1000,2,load404,1764628232.189768,1764628233.108649,0.918881,0
1000,2,load87,1764628227.696059,1764628228.633970,0.937911,0
1000,2,load442,1764628232.709536,1764628233.974018,1.264482,0
1000,2,load179,1764628228.596040,1764628230.600384,2.004344,0
1000,2,load22,1764628226.887307,1764628228.080807,1.193500,0
1000,2,load725,1764628236.610571,1764628238.016723,1.406152,0
1000,2,load799,1764628237.906116,1764628239.860474,1.954358,0
1000,2,load769,1764628237.274597,1764628238.772744,1.498147,0
1000,2,load591,1764628234.561297,1764628236.682311,2.121013,0
1000,2,load871,1764628238.711929,1764628239.821273,1.109344,0
1000,2,load800,1764628237.922919,1764628239.667209,1.744291,0
1000,2,load218,1764628229.032879,1764628230.436733,1.403854,0
1000,2,load798,1764628237.874502,1764628238.607413,0.732911,0
1000,2,load731,1764628236.717537,1764628238.668915,1.951378,0
1000,2,load303,1764628230.443666,1764628231.883519,1.439852,0
1000,2,load555,1764628233.849597,1764628235.372212,1.522615,0
1000,2,load405,1764628232.196412,1764628233.969516,1.773104,0
1000,2,load33,1764628226.898200,1764628228.135625,1.237425,0
1000,2,load17,1764628226.883064,1764628228.297999,1.414936,0
1000,2,load522,1764628233.898605,1764628235.612341,1.713736,0
1000,2,load53,1764628227.164061,1764628228.339980,1.175919,0
1000,2,load109,1764628228.214408,1764628228.594579,0.380170,0
1000,2,load82,1764628227.559607,1764628228.816492,1.256885,0
1000,2,load13,1764628226.879383,1764628227.836231,0.956847,0
1000,2,load734,1764628236.761875,1764628238.037385,1.275510,0
1000,2,load669,1764628235.631108,1764628236.821346,1.190238,0
1000,2,load582,1764628234.490957,1764628235.857704,1.366747,0
1000,2,load561,1764628233.965490,1764628235.996831,2.031341,0
1000,2,load395,1764628232.155325,1764628233.282502,1.127177,0
1000,2,load826,1764628238.247680,1764628239.557467,1.309787,0
1000,2,load204,1764628228.873451,1764628230.866361,1.992909,0
1000,2,load737,1764628236.797368,1764628238.833870,2.036502,0
1000,2,load724,1764628236.589930,1764628238.638706,2.048777,0
1000,2,load611,1764628234.861481,1764628236.332867,1.471386,0
1000,2,load434,1764628232.586373,1764628233.428209,0.841835,0
1000,2,load422,1764628232.421709,1764628233.658536,1.236827,0
1000,2,load396,1764628232.157511,1764628233.850310,1.692798,0
1000,2,load391,1764628232.099948,1764628233.133937,1.033989,0
1000,2,load157,1764628228.779555,1764628229.341298,0.561744,0
1000,2,load96,1764628227.980649,1764628228.951546,0.970896,0
1000,2,load206,1764628228.881773,1764628230.538862,1.657089,0
1000,2,load149,1764628228.673755,1764628229.599763,0.926008,0
1000,2,load319,1764628230.861070,1764628232.171788,1.310718,0
1000,2,load48,1764628227.068152,1764628228.968790,1.900638,0
1000,2,load317,1764628230.835048,1764628231.916453,1.081405,0
1000,2,load378,1764628231.997464,1764628232.820643,0.823179,0
1000,2,load156,1764628228.777343,1764628229.602291,0.824948,0
1000,2,load272,1764628229.900112,1764628231.873691,1.973580,0
1000,2,load132,1764628228.490996,1764628229.421940,0.930945,0
1000,2,load93,1764628227.945292,1764628228.951097,1.005805,0
1000,2,load417,1764628232.341634,1764628233.645560,1.303926,0
1000,2,load307,1764628230.524966,1764628231.684751,1.159785,0
1000,2,load55,1764628227.176032,1764628228.544153,1.368121,0
1000,2,load594,1764628234.662976,1764628236.496170,1.833194,0
1000,2,load508,1764628233.628774,1764628234.432549,0.803775,0
1000,2,load664,1764628235.579479,1764628237.936049,2.356571,0
1000,2,load106,1764628228.206146,1764628228.868007,0.661861,0
1000,2,load850,1764628238.454145,1764628239.468836,1.014691,0
1000,2,load355,1764628231.362298,1764628232.711431,1.349133,0
1000,2,load54,1764628227.168315,1764628228.501353,1.333038,0
1000,2,load564,1764628233.994940,1764628235.322586,1.327646,0
1000,2,load379,1764628232.006399,1764628233.367172,1.360773,0
1000,2,load758,1764628237.097936,1764628238.865122,1.767186,0
1000,2,load641,1764628235.241651,1764628236.805266,1.563615,0
1000,2,load661,1764628235.520698,1764628236.996316,1.475618,0
1000,2,load625,1764628235.036529,1764628237.068023,2.031494,0
1000,2,load634,1764628235.143637,1764628237.350651,2.207014,0
1000,2,load377,1764628231.984796,1764628233.035769,1.050973,0
1000,2,load328,1764628231.059333,1764628232.247768,1.188435,0
1000,2,load180,1764628228.609458,1764628230.231749,1.622291,0
1000,2,load642,1764628235.245788,1764628237.967427,2.721639,0
1000,2,load444,1764628232.723362,1764628233.706730,0.983367,0
1000,2,load139,1764628228.518936,1764628229.201667,0.682730,0
1000,2,load42,1764628226.992116,1764628228.652790,1.660674,0
1000,2,load743,1764628236.848793,1764628238.896016,2.047223,0
1000,2,load516,1764628233.801637,1764628234.501997,0.700360,0
1000,2,load770,1764628237.293895,1764628238.770556,1.476661,0
1000,2,load357,1764628231.408964,1764628232.681706,1.272742,0
1000,2,load732,1764628236.741717,1764628238.174631,1.432914,0
1000,2,load330,1764628231.068507,1764628232.414512,1.346005,0
1000,2,load16,1764628226.882098,1764628228.525145,1.643047,0
1000,2,load804,1764628237.965929,1764628238.673523,0.707594,0
1000,2,load84,1764628227.632006,1764628317.928953,90.296947,0
1000,2,load60,1764628227.260056,1764628228.645856,1.385800,0
1000,2,load222,1764628229.105717,1764628231.111143,2.005426,0
1000,2,load138,1764628228.516054,1764628229.267466,0.751412,0
1000,2,load69,1764628227.368030,1764628228.950566,1.582536,0
1000,2,load59,1764628227.232039,1764628228.607924,1.375884,0
1000,2,load30,1764628226.894608,1764628228.236356,1.341747,0
1000,2,load506,1764628233.622925,1764628234.338106,0.715181,0
1000,2,load604,1764628234.759038,1764628236.588594,1.829556,0
1000,2,load540,1764628233.647060,1764628235.218150,1.571090,0
1000,2,load182,1764628228.618196,1764628230.295962,1.677766,0
1000,2,load858,1764628238.537026,1764628239.292567,0.755541,0
1000,2,load624,1764628234.996822,1764628237.009533,2.012711,0
1000,2,load617,1764628234.908890,1764628237.273267,2.364378,0
1000,2,load102,1764628228.188432,1764628229.269677,1.081246,0
1000,2,load324,1764628230.979480,1764628232.535556,1.556076,0
1000,2,load869,1764628238.674899,1764628239.488931,0.814032,0
1000,2,load185,1764628228.636542,1764628230.020231,1.383689,0
1000,2,load284,1764628230.104769,1764628231.700161,1.595392,0
1000,2,load81,1764628227.541183,1764628228.616100,1.074917,0
1000,2,load76,1764628227.464042,1764628228.837996,1.373955,0
1000,2,load757,1764628237.077087,1764628238.917649,1.840562,0
1000,2,load568,1764628234.085662,1764628237.044345,2.958683,0
1000,2,load308,1764628230.538108,1764628231.854809,1.316700,0
1000,2,load45,1764628227.032230,1764628228.517356,1.485126,0
1000,2,load318,1764628230.845529,1764628232.261347,1.415818,0
1000,2,load178,1764628228.593736,1764628229.896335,1.302598,0
1000,2,load777,1764628237.591020,1764628239.746847,2.155827,0
1000,2,load665,1764628235.584700,1764628238.320696,2.735996,0
1000,2,load413,1764628232.306595,1764628233.864063,1.557468,0
1000,2,load599,1764628234.708423,1764628236.572416,1.863994,0
1000,2,load529,1764628233.954594,1764628234.898626,0.944031,0
1000,2,load510,1764628233.637750,1764628234.442094,0.804344,0
1000,2,load453,1764628232.780415,1764628234.349204,1.568789,0
1000,2,load401,1764628232.172915,1764628233.473062,1.300147,0
1000,2,load332,1764628231.070071,1764628232.664970,1.594898,0
1000,2,load252,1764628229.616381,1764628231.150495,1.534113,0
1000,2,load130,1764628228.440179,1764628228.799955,0.359776,0
1000,2,load756,1764628237.072339,1764628238.453097,1.380758,0
1000,2,load333,1764628231.078031,1764628232.154258,1.076228,0
1000,2,load616,1764628234.903002,1764628236.296643,1.393641,0
1000,2,load415,1764628232.326370,1764628233.957124,1.630754,0
1000,2,load88,1764628227.708227,1764628228.747303,1.039076,0
1000,2,load429,1764628232.536827,1764628233.901638,1.364811,0
1000,2,load827,1764628238.250249,1764628239.831411,1.581161,0
1000,2,load521,1764628233.854375,1764628234.980244,1.125870,0
1000,2,load533,1764628234.009609,1764628235.237990,1.228381,0
1000,2,load512,1764628233.695649,1764628234.498450,0.802801,0
1000,2,load310,1764628230.601354,1764628232.010606,1.409252,0
1000,2,load745,1764628236.857450,1764628238.229774,1.372324,0
1000,2,load217,1764628229.024642,1764628231.067540,2.042897,0
1000,2,load607,1764628234.814474,1764628236.400748,1.586275,0
1000,2,load291,1764628230.256979,1764628231.604272,1.347293,0
1000,2,load231,1764628229.256224,1764628230.928363,1.672139,0
1000,2,load754,1764628237.056501,1764628238.827746,1.771245,0
1000,2,load432,1764628232.553199,1764628233.704359,1.151160,0
1000,2,load254,1764628229.632989,1764628231.468540,1.835550,0
1000,2,load230,1764628229.251824,1764628231.167826,1.916002,0
1000,2,load131,1764628228.487670,1764628229.175800,0.688130,0
1000,2,load151,1764628228.692060,1764628229.424660,0.732600,0
1000,2,load136,1764628228.512393,1764628229.311881,0.799488,0
1000,2,load74,1764628227.440179,1764628228.914299,1.474120,0
1000,2,load525,1764628233.910376,1764628235.809000,1.898624,0
1000,2,load154,1764628228.766713,1764628229.429259,0.662546,0
1000,2,load15,1764628226.880996,1764628228.120290,1.239293,0
1000,2,load666,1764628235.600802,1764628237.228617,1.627815,0
1000,2,load20,1764628226.885503,1764628228.292519,1.407016,0
1000,2,load644,1764628235.269241,1764628236.856344,1.587104,0
1000,2,load445,1764628232.724508,1764628233.858269,1.133761,0
1000,2,load610,1764628234.847470,1764628235.884386,1.036916,0
1000,2,load431,1764628232.547107,1764628233.914993,1.367885,0
1000,2,load390,1764628232.086608,1764628233.143697,1.057088,0
1000,2,load305,1764628230.447134,1764628231.676431,1.229296,0
1000,2,load802,1764628237.946043,1764628239.912271,1.966228,0
1000,2,load720,1764628236.525949,1764628238.972214,2.446265,0
1000,2,load588,1764628234.510056,1764628236.479611,1.969555,0
1000,2,load566,1764628234.027104,1764628235.354177,1.327073,0
1000,2,load530,1764628233.971034,1764628235.800663,1.829630,0
1000,2,load837,1764628238.321987,1764628239.735219,1.413232,0
1000,2,load290,1764628230.253918,1764628232.069764,1.815846,0
1000,2,load436,1764628232.634640,1764628233.629915,0.995275,0
1000,2,load780,1764628237.620790,1764628238.703704,1.082914,0
1000,2,load283,1764628230.052025,1764628231.251150,1.199125,0
1000,2,load437,1764628232.638090,1764628234.090922,1.452832,0
1000,2,load388,1764628232.073127,1764628233.404196,1.331069,0
1000,2,load289,1764628230.232777,1764628231.684073,1.451297,0
1000,2,load584,1764628234.503458,1764628236.352093,1.848636,0
1000,2,load119,1764628228.299916,1764628228.580469,0.280554,0
1000,2,load595,1764628234.667136,1764628237.352912,2.685776,0
1000,2,load304,1764628230.445439,1764628231.996469,1.551030,0
1000,2,load288,1764628230.171635,1764628231.856733,1.685097,0
1000,2,load730,1764628236.709962,1764628237.871069,1.161108,0
1000,2,load408,1764628232.248778,1764628233.969869,1.721091,0
1000,2,load243,1764628229.490586,1764628231.372270,1.881684,0
1000,2,load203,1764628228.872305,1764628230.627594,1.755289,0
1000,2,load49,1764628227.076050,1764628228.618197,1.542148,0
1000,2,load229,1764628229.242894,1764628231.040629,1.797735,0
1000,2,load847,1764628238.419330,1764628239.321992,0.902662,0
1000,2,load168,1764628229.014153,1764628229.827682,0.813529,0
1000,2,load755,1764628237.069053,1764628238.685619,1.616565,0
1000,2,load174,1764628317.929964,1764628229.700354,,1
1000,2,load90,1764628227.783103,1764628228.592798,0.809695,0
1000,2,load620,1764628234.956577,1764628236.653321,1.696744,0
1000,2,load612,1764628234.864006,1764628236.524935,1.660930,0
1000,2,load563,1764628233.980762,1764628235.143056,1.162293,0
1000,2,load601,1764628234.712431,1764628236.849783,2.137352,0
1000,2,load553,1764628233.804041,1764628236.069774,2.265733,0
1000,2,load358,1764628231.414683,1764628232.585298,1.170615,0
1000,2,load403,1764628232.185852,1764628232.968149,0.782297,0
1000,2,load282,1764628230.039714,1764628231.466419,1.426705,0
1000,2,load44,1764628227.028038,1764628228.298877,1.270839,0
1000,2,load719,1764628236.512175,1764628238.378882,1.866707,0
1000,2,load452,1764628232.778846,1764628234.841942,2.063096,0
1000,2,load418,1764628232.368111,1764628233.495762,1.127651,0
1000,2,load581,1764628234.488330,1764628236.314634,1.826304,0
1000,2,load458,1764628232.853189,1764628233.742742,0.889554,0
1000,2,load409,1764628232.266970,1764628233.803347,1.536377,0
1000,2,load94,1764628227.973193,1764628228.866612,0.893420,0
1000,2,load560,1764628233.958313,1764628235.942627,1.984314,0
1000,2,load370,1764628231.492047,1764628232.851931,1.359884,0
1000,2,load735,1764628236.779490,1764628238.792073,2.012583,0
1000,2,load100,1764628228.137354,1764628228.880556,0.743202,0
1000,2,load80,1764628227.528066,1764628228.898995,1.370929,0
1000,2,load658,1764628235.483417,1764628236.716425,1.233008,0
1000,2,load728,1764628236.688988,1764628238.543341,1.854353,0
1000,2,load155,1764628228.768930,1764628229.612951,0.844021,0
1000,2,load536,1764628233.579163,1764628235.152636,1.573473,0
1000,2,load776,1764628237.565627,1764628238.840394,1.274767,0
1000,2,load430,1764628232.540760,1764628233.823689,1.282929,0
1000,2,load380,1764628232.007330,1764628233.232289,1.224959,0
1000,2,load505,1764628233.496899,1764628234.401915,0.905016,0
1000,2,load775,1764628237.363148,1764628238.378460,1.015312,0
1000,2,load517,1764628233.804495,1764628235.360432,1.555937,0
1000,2,load619,1764628234.924347,1764628236.743233,1.818886,0
1000,2,load331,1764628231.069099,1764628232.197042,1.127943,0
1000,2,load43,1764628227.015933,1764628228.308886,1.292953,0
1000,2,load782,1764628237.641878,1764628238.883816,1.241938,0
1000,2,load175,1764628317.935847,1764628230.140762,,1
1000,2,load622,1764628234.965403,1764628237.292341,2.326939,0
1000,2,load449,1764628232.747600,1764628234.920056,2.172457,0
1000,2,load386,1764628232.065754,1764628233.055237,0.989483,0
1000,2,load268,1764628229.853510,1764628231.720229,1.866719,0
1000,2,load61,1764628227.272033,1764628229.017941,1.745908,0
1000,2,load542,1764628233.676841,1764628235.392053,1.715212,0
1000,2,load419,1764628232.384345,1764628234.007872,1.623527,0
1000,2,load274,1764628229.916617,1764628231.702230,1.785613,0
1000,2,load640,1764628235.239788,1764628237.212579,1.972791,0
1000,2,load558,1764628233.919136,1764628235.316627,1.397490,0
1000,2,load184,1764628228.632671,1764628230.604431,1.971760,0
1000,2,load281,1764628230.036804,1764628231.793946,1.757142,0
1000,2,load806,1764628237.984374,1764628239.572526,1.588153,0
1000,2,load662,1764628235.537144,1764628237.096954,1.559809,0
1000,2,load509,1764628233.630749,1764628234.353892,0.723143,0
1000,2,load779,1764628237.617833,1764628239.398596,1.780763,0
1000,2,load668,1764628235.629248,1764628238.248902,2.619654,0
1000,2,load35,1764628226.934110,1764628228.114087,1.179976,0
1000,2,load721,1764628236.560206,1764628238.097634,1.537428,0
1000,2,load592,1764628234.579813,1764628235.667207,1.087395,0
1000,2,load286,1764628230.139678,1764628231.951388,1.811709,0
1000,2,load245,1764628229.499239,1764628231.413579,1.914340,0
1000,2,load51,1764628227.100254,1764628228.976188,1.875934,0
1000,2,load21,1764628226.886506,1764628228.104417,1.217911,0
1000,2,load279,1764628230.001543,1764628231.949212,1.947670,0
1000,2,load158,1764628228.782002,1764628229.476278,0.694276,0
1000,2,load514,1764628233.749318,1764628234.767431,1.018113,0
1000,2,load299,1764628230.387726,1764628231.721459,1.333733,0
1000,2,load50,1764628227.092103,1764628228.601217,1.509114,0
1000,2,load232,1764628229.260973,1764628231.094627,1.833654,0
1000,2,load169,1764628229.016777,1764628229.993464,0.976687,0
1000,2,load716,1764628236.481209,1764628238.678739,2.197530,0
1000,2,load287,1764628230.141737,1764628231.828456,1.686719,0
1000,2,load297,1764628230.366938,1764628231.615670,1.248732,0
1000,2,load450,1764628232.755153,1764628233.848589,1.093436,0
1000,2,load894,1764628238.973345,1764628239.429245,0.455900,0
1000,2,load570,1764628234.109918,1764628235.519496,1.409579,0
1000,2,load784,1764628237.667673,1764628238.812069,1.144396,0
1000,2,load817,1764628238.135203,1764628239.652226,1.517022,0
1000,2,load498,1764628233.407939,1764628234.504962,1.097023,0
1000,2,load695,1764628236.066281,1764628238.512734,2.446454,0
1000,2,load497,1764628233.405413,1764628234.418094,1.012682,0
1000,2,load691,1764628236.046823,1764628237.785731,1.738908,0
1000,2,load108,1764628228.210315,1764628228.847701,0.637386,0
1000,2,load712,1764628236.434310,1764628238.732097,2.297786,0
1000,2,load125,1764628228.369131,1764628229.130777,0.761646,0
1000,2,load749,1764628236.983713,1764628238.661511,1.677798,0
1000,2,load353,1764628231.239397,1764628232.698053,1.458656,0
1000,2,load748,1764628236.964900,1764628239.913914,2.949015,0
1000,2,load316,1764628230.764586,1764628231.884784,1.120198,0
1000,2,load746,1764628236.866683,1764628238.788615,1.921931,0
1000,2,load504,1764628233.483657,1764628234.865313,1.381656,0
1000,2,load650,1764628235.355188,1764628237.733047,2.377859,0
1000,2,load701,1764628236.178054,1764628238.161143,1.983089,0
1000,2,load750,1764628236.998103,1764628238.509773,1.511670,0
1000,2,load688,1764628235.998397,1764628238.068201,2.069803,0
1000,2,load285,1764628230.116552,1764628231.686456,1.569904,0
1000,2,load795,1764628237.849707,1764628239.327887,1.478180,0
1000,2,load705,1764628236.313242,1764628237.666751,1.353509,0
1000,2,load464,1764628232.954673,1764628234.025912,1.071238,0
1000,2,load492,1764628233.316831,1764628234.794274,1.477444,0
1000,2,load547,1764628233.717672,1764628235.136294,1.418622,0
1000,2,load647,1764628235.323619,1764628236.982598,1.658978,0
1000,2,load495,1764628233.357404,1764628234.955311,1.597906,0
1000,2,load190,1764628228.719997,1764628230.275750,1.555753,0
1000,2,load126,1764628228.370808,1764628228.874519,0.503711,0
1000,2,load682,1764628235.909527,1764628237.432250,1.522723,0
1000,2,load783,1764628237.657172,1764628238.605247,0.948075,0
1000,2,load499,1764628233.429339,1764628234.084063,0.654724,0
1000,2,load653,1764628235.377924,1764628237.013602,1.635678,0
1000,2,load573,1764628234.143290,1764628235.945037,1.801746,0
1000,2,load787,1764628237.734227,1764628238.568847,0.834620,0
1000,2,load654,1764628235.393625,1764628237.708514,2.314889,0
1000,2,load459,1764628232.858467,1764628233.769151,0.910684,0
1000,2,load472,1764628233.029222,1764628234.665993,1.636771,0
1000,2,load633,1764628235.138956,1764628237.364293,2.225337,0
1000,2,load574,1764628234.149518,1764628235.453295,1.303777,0
1000,2,load351,1764628231.234449,1764628232.438073,1.203624,0
1000,2,load711,1764628236.417361,1764628238.196414,1.779054,0
1000,2,load500,1764628233.442135,1764628235.180196,1.738061,0
1000,2,load39,1764628226.964133,1764628228.258714,1.294581,0
1000,2,load551,1764628233.770500,1764628235.536078,1.765578,0
1000,2,load164,1764628228.820137,1764628229.717421,0.897284,0
1000,2,load809,1764628238.017825,1764628239.958025,1.940201,0
1000,2,load772,1764628237.351676,1764628238.666747,1.315072,0
1000,2,load24,1764628226.889438,1764628228.302217,1.412779,0
1000,2,load1,1764628226.868547,1764628228.016521,1.147975,0
1000,2,load26,1764628226.892038,1764628228.492745,1.600706,0
1000,2,load4,1764628226.871666,1764628227.734582,0.862916,0
1000,2,load63,1764628227.291882,1764628228.410233,1.118351,0
1000,2,load821,1764628238.197486,1764628239.817081,1.619595,0
1000,2,load578,1764628234.187651,1764628236.057344,1.869693,0
1000,2,load345,1764628231.175577,1764628232.179594,1.004017,0
1000,2,load467,1764628232.983627,1764628234.372029,1.388402,0
1000,2,load27,1764628226.892287,1764628228.238456,1.346169,0
1000,2,load122,1764628228.340974,1764628228.850467,0.509493,0
1000,2,load715,1764628236.478375,1764628239.910141,3.431766,0
1000,2,load502,1764628233.474264,1764628234.578316,1.104052,0
1000,2,load764,1764628237.200756,1764628238.908055,1.707299,0
1000,2,load187,1764628228.689946,1764628230.360414,1.670468,0
1000,2,load23,1764628226.888157,1764628228.767692,1.879535,0
1000,2,load709,1764628236.401891,1764628238.370394,1.968503,0
1000,2,load214,1764628228.969575,1764628230.389136,1.419560,0
1000,2,load373,1764628231.947836,1764628233.018041,1.070205,0
1000,2,load113,1764628228.265772,1764628228.617215,0.351443,0
1000,2,load107,1764628228.208937,1764628228.960847,0.751910,0
1000,2,load201,1764628228.851466,1764628230.703829,1.852362,0
1000,2,load236,1764628229.316480,1764628231.466106,2.149626,0
1000,2,load112,1764628228.246238,1764628228.688585,0.442347,0
1000,2,load575,1764628234.169057,1764628235.326618,1.157561,0
1000,2,load637,1764628235.201125,1764628236.796225,1.595100,0
1000,2,load708,1764628236.353264,1764628237.564523,1.211259,0
1000,2,load314,1764628230.687556,1764628231.983679,1.296123,0
1000,2,load893,1764628238.956716,1764628239.962608,1.005893,0
1000,2,load192,1764628228.772165,1764628230.987043,2.214879,0
1000,2,load215,1764628228.980633,1764628230.931267,1.950634,0
1000,2,load124,1764628228.359364,1764628228.896642,0.537278,0
1000,2,load689,1764628236.023599,1764628238.005325,1.981726,0
1000,2,load123,1764628228.357248,1764628229.104596,0.747348,0
1000,2,load577,1764628234.173461,1764628236.177051,2.003589,0
1000,2,load38,1764628226.956037,1764628228.247134,1.291097,0
1000,2,load690,1764628236.044027,1764628238.246547,2.202520,0
1000,2,load771,1764628237.297619,1764628239.068649,1.771030,0
1000,2,load372,1764628231.946313,1764628232.685490,0.739177,0
1000,2,load485,1764628233.247711,1764628233.812582,0.564872,0
1000,2,load766,1764628237.213713,1764628238.274711,1.060998,0
1000,2,load28,1764628226.893268,1764628228.496264,1.602995,0
1000,2,load528,1764628233.944271,1764628235.129159,1.184888,0
1000,2,load700,1764628236.175035,1764628238.208140,2.033105,0
1000,2,load550,1764628233.765061,1764628234.995644,1.230583,0
1000,2,load65,1764628227.316162,1764628228.656466,1.340304,0
1000,2,load704,1764628236.297898,1764628239.071510,2.773612,0
1000,2,load197,1764628228.801153,1764628229.899049,1.097896,0
1000,2,load576,1764628234.172421,1764628235.056208,0.883786,0
1000,2,load703,1764628236.215567,1764628237.516425,1.300858,0
1000,2,load686,1764628235.946948,1764628237.788519,1.841571,0
1000,2,load120,1764628228.316185,1764628229.496724,1.180538,0
1000,2,load463,1764628232.884053,1764628233.577959,0.693906,0
1000,2,load651,1764628235.361618,1764628237.489205,2.127586,0
1000,2,load37,1764628226.952204,1764628228.664085,1.711881,0
1000,2,load3,1764628226.870278,1764628228.191927,1.321649,0
1000,2,load796,1764628237.863939,1764628239.181855,1.317915,0
1000,2,load468,1764628233.013448,1764628234.808189,1.794741,0
1000,2,load683,1764628235.941483,1764628237.102780,1.161298,0
1000,2,load256,1764628229.701509,1764628231.407940,1.706431,0
1000,2,load825,1764628238.245218,1764628239.462001,1.216783,0
1000,2,load127,1764628228.385342,1764628228.925046,0.539704,0
1000,2,load62,1764628227.280033,1764628228.959804,1.679771,0
1000,2,load302,1764628230.440941,1764628231.695176,1.254235,0
1000,2,load794,1764628237.811265,1764628239.645906,1.834641,0
1000,2,load548,1764628233.724875,1764628234.922841,1.197966,0
1000,2,load8,1764628226.875042,1764628227.898143,1.023101,0
1000,2,load698,1764628236.136516,1764628237.656052,1.519536,0
1000,2,load808,1764628238.006505,1764628239.179483,1.172977,0
1000,2,load121,1764628228.333439,1764628229.459751,1.126312,0
1000,2,load193,1764628228.775773,1764628231.237446,2.461674,0
1000,2,load820,1764628238.194785,1764628239.934057,1.739272,0
1000,2,load835,1764628238.284233,1764628239.880661,1.596428,0
1000,2,load473,1764628233.036866,1764628234.355738,1.318872,0
1000,2,load833,1764628238.269141,1764628240.013311,1.744170,0
1000,2,load814,1764628238.098803,1764628238.753761,0.654958,0
1000,2,load9,1764628226.875717,1764628228.028269,1.152552,0
1000,2,load546,1764628233.712008,1764628234.732579,1.020571,0
1000,2,load259,1764628229.735708,1764628231.552679,1.816970,0
1000,2,load785,1764628237.709536,1764628238.623042,0.913506,0
1000,2,load300,1764628230.420208,1764628232.107946,1.687738,0
1000,2,load545,1764628233.707801,1764628235.577820,1.870019,0
1000,2,load681,1764628235.885386,1764628237.053543,1.168157,0
1000,2,load652,1764628235.366781,1764628237.070528,1.703747,0
1000,2,load226,1764628229.176928,1764628230.844249,1.667321,0
1000,2,load12,1764628226.878671,1764628228.132528,1.253857,0
1000,2,load6,1764628226.873269,1764628227.681762,0.808493,0
1000,2,load649,1764628235.341677,1764628236.760326,1.418649,0
1000,2,load543,1764628233.699470,1764628236.214105,2.514635,0
1000,2,load482,1764628233.137765,1764628234.254898,1.117132,0
1000,2,load481,1764628233.134962,1764628234.349461,1.214499,0
1000,2,load680,1764628235.882401,1764628236.865730,0.983329,0
1000,2,load275,1764628229.919282,1764628231.919315,2.000033,0
1000,2,load816,1764628238.124135,1764628239.461420,1.337285,0
1000,2,load91,1764628227.826270,1764628228.954800,1.128531,0
1000,2,load636,1764628235.176117,1764628237.490659,2.314542,0
1000,2,load25,1764628226.890279,1764628228.384323,1.494044,0
1000,2,load470,1764628233.020311,1764628234.232097,1.211786,0
1000,2,load5,1764628226.872343,1764628228.245224,1.372881,0
1000,2,load213,1764628228.961160,1764628231.580543,2.619383,0
1000,2,load812,1764628238.071895,1764628239.777203,1.705308,0
1000,2,load242,1764628229.413346,1764628231.085881,1.672534,0
1000,2,load791,1764628237.786840,1764628238.767679,0.980839,0
1000,2,load696,1764628236.088004,1764628238.455309,2.367305,0
1000,2,load471,1764628233.022238,1764628234.289024,1.266786,0
1000,2,load483,1764628233.144674,1764628235.100549,1.955875,0
1000,2,load815,1764628238.101470,1764628239.437634,1.336164,0
1000,2,load788,1764628237.735334,1764628239.076832,1.341498,0
1000,2,load503,1764628233.481793,1764628234.860089,1.378296,0
1000,2,load813,1764628238.072916,1764628239.981838,1.908922,0
1000,2,load687,1764628235.963727,1764628237.964768,2.001040,0
1000,2,load371,1764628231.943835,1764628232.774649,0.830814,0
1000,2,load792,1764628237.787049,1764628238.616680,0.829630,0
1000,2,load765,1764628237.205460,1764628238.948076,1.742616,0
1000,2,load494,1764628233.346255,1764628234.507560,1.161305,0
1000,2,load234,1764628229.300382,1764628231.361221,2.060839,0
1000,2,load685,1764628235.946069,1764628237.780177,1.834108,0
1000,2,load315,1764628230.704904,1764628232.123754,1.418850,0
1000,2,load200,1764628228.848703,1764628230.339784,1.491081,0
1000,2,load714,1764628236.473022,1764628238.070868,1.597845,0
1000,2,load480,1764628233.109818,1764628234.437382,1.327564,0
1000,2,load475,1764628233.056229,1764628234.403379,1.347149,0
1000,2,load349,1764628231.197259,1764628232.339936,1.142678,0
1000,2,load717,1764628236.493070,1764628237.506261,1.013191,0
1000,2,load474,1764628233.039975,1764628234.511271,1.471297,0
1000,2,load747,1764628236.937180,1764628238.739958,1.802778,0
1000,2,load195,1764628228.791904,1764628230.252954,1.461050,0
1000,2,load10,1764628226.876904,1764628227.896182,1.019278,0
